"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"155",7,-463.215336528495,-443.823666979231,3.7229846000245,0.90991358321781,0.297430645080674,"converged","OU1_29_OUM","OU1_29","OUM","OUM",6,"SCOUT_PPUPWTtS",256,938.430673056989,938.76802245458,3.44153362811721,3.61952047590682,0.151772419529371,0.140667105642519,"OU1",1.22271654627764,1.46482784862997
"156",7,-509.677065568526,-438.86341822474,1.14488465310904,1e-10,0.304216618289105,"converged","OU1_29_BM1","OU1_29","BM1","BM1",3,"SCOUT_PPUPWTtS",256,1025.35413113705,1025.44936923229,90.3649917081802,90.3008672536178,2.02303670080144e-20,2.11630012105975e-20,"OU1",1.06460709354337,0.822495791191386
"157",6,-307.552257458493,-288.288299282314,1.0986555538834,0.900714486038468,0.15790301396519,"converged","OU1_3_OU1","OU1_3","OU1","OU1",4,"SCOUT_PPUPWTtS",256,623.104514916986,623.263877466786,0,0,0.839612601705592,0.851237727209721,"OU1",2.90359594410052,2.96772039866323
"158",6,-307.207605927408,-287.923870688135,1.09723434902908,0.903244640393613,0.158076433504517,"converged","OU1_3_OUM","OU1_3","OUM","OUM",6,"SCOUT_PPUPWTtS",256,626.415211854815,626.752561252406,3.31069693782956,3.48868378561917,0.160387398294408,0.148762272790279,"OU1",1.47357744804606,1.71568875039839
"159",8,-348.741235716267,-277.992503728742,0.32396097370278,1e-10,0.170466987148143,"converged","OU1_3_BM1","OU1_3","BM1","BM1",3,"SCOUT_PPUPWTtS",256,703.482471432534,703.577709527772,80.3779565155486,80.3138320609859,2.95275529912242e-18,3.0911766286587e-18,"OU1",11.0839799703189,11.0839799703189
"160",6,-427.004739396025,-407.830707103699,2.69681898006137,0.874586472573521,0.266392350572044,"converged","OU1_30_OUM","OU1_30","OUM","OUM",6,"SCOUT_PPUPWTtS",256,866.009478792051,866.346828189641,0,0,0.738437748385415,0.720888084173232,"OU1",1.89774213758176,2.07572898537137
"161",6,-430.042603888711,-410.968278015626,2.72922909329745,0.861360984432809,0.266590744069383,"converged","OU1_30_OU1","OU1_30","OU1","OU1",4,"SCOUT_PPUPWTtS",256,868.085207777422,868.244570327223,2.07572898537137,1.89774213758176,0.261562251614585,0.279111915826768,"OU1",1.32634287532233,1.14835602753271
"162",7,-466.94775045281,-396.132707865085,0.817257648498371,1e-10,0.273035549469711,"converged","OU1_30_BM1","OU1_30","BM1","BM1",3,"SCOUT_PPUPWTtS",256,939.895500905619,939.990739000857,73.8860221135683,73.643910811216,6.67064828181447e-17,7.35014321805494e-17,"OU1",5.6540934835316,5.6540934835316
"163",9,285.669306085512,303.291160063743,0.01,0.994383515427811,0.05,"converged","OU1_4_OU1","OU1_4","OU1","OU1",4,"SCOUT_PPUPWTtS",256,-563.338612171023,-563.179249621223,0,0,0.817061912594179,0.829990582375147,"OU1",3.17112104176238,2.99313419397276
"164",9,286.172738988525,303.795388583575,0.01,0.99923551779735,0.05,"converged","OU1_4_OUM","OU1_4","OUM","OUM",6,"SCOUT_PPUPWTtS",256,-560.345477977051,-560.00812857946,2.99313419397276,3.17112104176238,0.182938087405821,0.170009417624853,"OU1",140.371180108345,140.371180108345
"165",4,159.256852263832,228.079516827997,0.01,1e-10,0.05,"converged","OU1_4_BM1","OU1_4","BM1","BM1",3,"SCOUT_PPUPWTtS",256,-312.513704527664,-312.418466432426,250.824907643359,250.760783188796,2.79459134442308e-55,2.9313046456634e-55,"OU1",2.36182127873906,2.29769682417634
"166",7,-454.83253869024,-435.554506105813,3.44317095836382,0.891857163528265,0.286945025863575,"converged","OU1_5_OU1","OU1_5","OU1","OU1",4,"SCOUT_PPUPWTtS",256,917.665077380479,917.82443993028,0,0,0.510269023109237,0.532473050348431,"OU1",0.26015058649557,0.0821637387059582
"167",7,-452.873620559593,-433.552356378383,3.41264314607197,0.899480502695543,0.286838308560809,"converged","OU1_5_OUM","OU1_5","OUM","OUM",6,"SCOUT_PPUPWTtS",256,917.747241119185,918.084590516776,0.0821637387059582,0.26015058649557,0.489730976890763,0.467526949651569,"OU1",4.74356566529559,4.98567696764792
"168",7,-499.204584459739,-428.394301956542,1.05355604842589,1e-10,0.294543643151193,"converged","OU1_5_BM1","OU1_5","BM1","BM1",3,"SCOUT_PPUPWTtS",256,1004.40916891948,1004.50440701472,86.7440915389996,86.6799670844368,7.43976226222712e-20,8.01644715269791e-20,"OU1",1.16163198790002,1.09750753333731
"169",11,-74.1279920568858,-55.5455758797197,0.177272285929503,0.870997869033826,0.0500005986761479,"converged","OU1_6_OU1","OU1_6","OU1","OU1",4,"SCOUT_PPUPWTtS",256,156.255984113772,156.415346663572,0,0,0.801184219370999,0.812925893747176,"OU1",3.18989515582356,3.01190830803398
"170",9,-73.6339462109028,-55.0484473088414,0.176631571311699,0.871411307977372,0.05,"converged","OU1_6_OUM","OU1_6","OUM","OUM",6,"SCOUT_PPUPWTtS",256,159.267892421806,159.605241819396,3.01190830803398,3.18989515582356,0.177707111372558,0.164958244110825,"OU1",2.57671269983999,2.75469954762957
"171",14,-78.7643991429073,-9.36026112656234,0.0358740371544703,1e-10,0.0889342137729892,"converged","OU1_6_BM1","OU1_6","BM1","BM1",3,"SCOUT_PPUPWTtS",256,163.528798285815,163.624036381053,7.27281417204313,7.20868971748044,0.0211086692564422,0.0221158621419992,"OU1",1.06185312694453,0.819741824592256
"172",6,-443.388909318151,-423.84757908914,3.29081659061509,0.948132537062018,0.275534834054803,"converged","OU1_7_OU1","OU1_7","OU1","OU1",4,"SCOUT_PPUPWTtS",256,894.777818636302,894.937181186103,0,0,0.771477604638327,0.786787159929228,"OU1",1.02421344011884,1.02421344011884
